agent,concentration,role,well,randomization_scheme,timepoint,barcode,cell_line
,,,F03,0,time0_ctrl,MH1_13,CL_4
,,,F04,0,time0_ctrl,MH1_13,CL_4
,,,F05,0,time0_ctrl,MH1_13,CL_4
,,,F06,0,time0_ctrl,MH1_13,CL_4
,,,F07,0,time0_ctrl,MH1_13,CL_4
,,,F08,0,time0_ctrl,MH1_13,CL_4
,,,F09,0,time0_ctrl,MH1_13,CL_4
,,,F10,0,time0_ctrl,MH1_13,CL_4
,,,F11,0,time0_ctrl,MH1_13,CL_4
,,,F12,0,time0_ctrl,MH1_13,CL_4
,,,F13,0,time0_ctrl,MH1_13,CL_4
,,,F14,0,time0_ctrl,MH1_13,CL_4
,,,F15,0,time0_ctrl,MH1_13,CL_4
,,,F16,0,time0_ctrl,MH1_13,CL_4
,,,F17,0,time0_ctrl,MH1_13,CL_4
,,,F18,0,time0_ctrl,MH1_13,CL_4
,,,F19,0,time0_ctrl,MH1_13,CL_4
,,,F20,0,time0_ctrl,MH1_13,CL_4
,,,F21,0,time0_ctrl,MH1_13,CL_4
,,,F22,0,time0_ctrl,MH1_13,CL_4
,,,G03,0,time0_ctrl,MH1_13,CL_4
,,,G04,0,time0_ctrl,MH1_13,CL_4
,,,G05,0,time0_ctrl,MH1_13,CL_4
,,,G06,0,time0_ctrl,MH1_13,CL_4
,,,G07,0,time0_ctrl,MH1_13,CL_4
,,,G08,0,time0_ctrl,MH1_13,CL_4
,,,G09,0,time0_ctrl,MH1_13,CL_4
,,,G10,0,time0_ctrl,MH1_13,CL_4
,,,G11,0,time0_ctrl,MH1_13,CL_4
,,,G12,0,time0_ctrl,MH1_13,CL_4
,,,G13,0,time0_ctrl,MH1_13,CL_4
,,,G14,0,time0_ctrl,MH1_13,CL_4
,,,G15,0,time0_ctrl,MH1_13,CL_4
,,,G16,0,time0_ctrl,MH1_13,CL_4
,,,G17,0,time0_ctrl,MH1_13,CL_4
,,,G18,0,time0_ctrl,MH1_13,CL_4
,,,G19,0,time0_ctrl,MH1_13,CL_4
,,,G20,0,time0_ctrl,MH1_13,CL_4
,,,G21,0,time0_ctrl,MH1_13,CL_4
,,,G22,0,time0_ctrl,MH1_13,CL_4
,,,H03,0,time0_ctrl,MH1_13,CL_4
,,,H04,0,time0_ctrl,MH1_13,CL_4
,,,H05,0,time0_ctrl,MH1_13,CL_4
,,,H06,0,time0_ctrl,MH1_13,CL_4
,,,H07,0,time0_ctrl,MH1_13,CL_4
,,,H08,0,time0_ctrl,MH1_13,CL_4
,,,H09,0,time0_ctrl,MH1_13,CL_4
,,,H10,0,time0_ctrl,MH1_13,CL_4
,,,H11,0,time0_ctrl,MH1_13,CL_4
,,,H12,0,time0_ctrl,MH1_13,CL_4
,,,H13,0,time0_ctrl,MH1_13,CL_4
,,,H14,0,time0_ctrl,MH1_13,CL_4
,,,H15,0,time0_ctrl,MH1_13,CL_4
,,,H16,0,time0_ctrl,MH1_13,CL_4
,,,H17,0,time0_ctrl,MH1_13,CL_4
,,,H18,0,time0_ctrl,MH1_13,CL_4
,,,H19,0,time0_ctrl,MH1_13,CL_4
,,,H20,0,time0_ctrl,MH1_13,CL_4
,,,H21,0,time0_ctrl,MH1_13,CL_4
,,,H22,0,time0_ctrl,MH1_13,CL_4
,,,I03,0,time0_ctrl,MH1_13,CL_4
,,,I04,0,time0_ctrl,MH1_13,CL_4
,,,I05,0,time0_ctrl,MH1_13,CL_4
,,,I06,0,time0_ctrl,MH1_13,CL_4
,,,I07,0,time0_ctrl,MH1_13,CL_4
,,,I08,0,time0_ctrl,MH1_13,CL_4
,,,I09,0,time0_ctrl,MH1_13,CL_4
,,,I10,0,time0_ctrl,MH1_13,CL_4
,,,I11,0,time0_ctrl,MH1_13,CL_4
,,,I12,0,time0_ctrl,MH1_13,CL_4
,,,I13,0,time0_ctrl,MH1_13,CL_4
,,,I14,0,time0_ctrl,MH1_13,CL_4
,,,I15,0,time0_ctrl,MH1_13,CL_4
,,,I16,0,time0_ctrl,MH1_13,CL_4
,,,I17,0,time0_ctrl,MH1_13,CL_4
,,,I18,0,time0_ctrl,MH1_13,CL_4
,,,I19,0,time0_ctrl,MH1_13,CL_4
,,,I20,0,time0_ctrl,MH1_13,CL_4
,,,I21,0,time0_ctrl,MH1_13,CL_4
,,,I22,0,time0_ctrl,MH1_13,CL_4
,,,J03,0,time0_ctrl,MH1_13,CL_4
,,,J04,0,time0_ctrl,MH1_13,CL_4
,,,J05,0,time0_ctrl,MH1_13,CL_4
,,,J06,0,time0_ctrl,MH1_13,CL_4
,,,J07,0,time0_ctrl,MH1_13,CL_4
,,,J08,0,time0_ctrl,MH1_13,CL_4
,,,J09,0,time0_ctrl,MH1_13,CL_4
,,,J10,0,time0_ctrl,MH1_13,CL_4
,,,J11,0,time0_ctrl,MH1_13,CL_4
,,,J12,0,time0_ctrl,MH1_13,CL_4
,,,J13,0,time0_ctrl,MH1_13,CL_4
,,,J14,0,time0_ctrl,MH1_13,CL_4
,,,J15,0,time0_ctrl,MH1_13,CL_4
,,,J16,0,time0_ctrl,MH1_13,CL_4
,,,J17,0,time0_ctrl,MH1_13,CL_4
,,,J18,0,time0_ctrl,MH1_13,CL_4
,,,J19,0,time0_ctrl,MH1_13,CL_4
,,,J20,0,time0_ctrl,MH1_13,CL_4
,,,J21,0,time0_ctrl,MH1_13,CL_4
,,,J22,0,time0_ctrl,MH1_13,CL_4
,,,K03,0,time0_ctrl,MH1_13,CL_4
,,,K04,0,time0_ctrl,MH1_13,CL_4
,,,K05,0,time0_ctrl,MH1_13,CL_4
,,,K06,0,time0_ctrl,MH1_13,CL_4
,,,K07,0,time0_ctrl,MH1_13,CL_4
,,,K08,0,time0_ctrl,MH1_13,CL_4
,,,K09,0,time0_ctrl,MH1_13,CL_4
,,,K10,0,time0_ctrl,MH1_13,CL_4
,,,K11,0,time0_ctrl,MH1_13,CL_4
,,,K12,0,time0_ctrl,MH1_13,CL_4
,,,K13,0,time0_ctrl,MH1_13,CL_4
,,,K14,0,time0_ctrl,MH1_13,CL_4
,,,K15,0,time0_ctrl,MH1_13,CL_4
,,,K16,0,time0_ctrl,MH1_13,CL_4
,,,K17,0,time0_ctrl,MH1_13,CL_4
,,,K18,0,time0_ctrl,MH1_13,CL_4
,,,K19,0,time0_ctrl,MH1_13,CL_4
,,,K20,0,time0_ctrl,MH1_13,CL_4
,,,K21,0,time0_ctrl,MH1_13,CL_4
,,,K22,0,time0_ctrl,MH1_13,CL_4
,,,L03,0,time0_ctrl,MH1_13,CL_4
,,,L04,0,time0_ctrl,MH1_13,CL_4
,,,L05,0,time0_ctrl,MH1_13,CL_4
,,,L06,0,time0_ctrl,MH1_13,CL_4
,,,L07,0,time0_ctrl,MH1_13,CL_4
,,,L08,0,time0_ctrl,MH1_13,CL_4
,,,L09,0,time0_ctrl,MH1_13,CL_4
,,,L10,0,time0_ctrl,MH1_13,CL_4
,,,L11,0,time0_ctrl,MH1_13,CL_4
,,,L12,0,time0_ctrl,MH1_13,CL_4
,,,L13,0,time0_ctrl,MH1_13,CL_4
,,,L14,0,time0_ctrl,MH1_13,CL_4
,,,L15,0,time0_ctrl,MH1_13,CL_4
,,,L16,0,time0_ctrl,MH1_13,CL_4
,,,L17,0,time0_ctrl,MH1_13,CL_4
,,,L18,0,time0_ctrl,MH1_13,CL_4
,,,L19,0,time0_ctrl,MH1_13,CL_4
,,,L20,0,time0_ctrl,MH1_13,CL_4
,,,L21,0,time0_ctrl,MH1_13,CL_4
,,,L22,0,time0_ctrl,MH1_13,CL_4
,,,M03,0,time0_ctrl,MH1_13,CL_4
,,,M04,0,time0_ctrl,MH1_13,CL_4
,,,M05,0,time0_ctrl,MH1_13,CL_4
,,,M06,0,time0_ctrl,MH1_13,CL_4
,,,M07,0,time0_ctrl,MH1_13,CL_4
,,,M08,0,time0_ctrl,MH1_13,CL_4
,,,M09,0,time0_ctrl,MH1_13,CL_4
,,,M10,0,time0_ctrl,MH1_13,CL_4
,,,M11,0,time0_ctrl,MH1_13,CL_4
,,,M12,0,time0_ctrl,MH1_13,CL_4
,,,M13,0,time0_ctrl,MH1_13,CL_4
,,,M14,0,time0_ctrl,MH1_13,CL_4
,,,M15,0,time0_ctrl,MH1_13,CL_4
,,,M16,0,time0_ctrl,MH1_13,CL_4
,,,M17,0,time0_ctrl,MH1_13,CL_4
,,,M18,0,time0_ctrl,MH1_13,CL_4
,,,M19,0,time0_ctrl,MH1_13,CL_4
,,,M20,0,time0_ctrl,MH1_13,CL_4
,,,M21,0,time0_ctrl,MH1_13,CL_4
,,,M22,0,time0_ctrl,MH1_13,CL_4
,,,N03,0,time0_ctrl,MH1_13,CL_4
,,,N04,0,time0_ctrl,MH1_13,CL_4
,,,N05,0,time0_ctrl,MH1_13,CL_4
,,,N06,0,time0_ctrl,MH1_13,CL_4
,,,N07,0,time0_ctrl,MH1_13,CL_4
,,,N08,0,time0_ctrl,MH1_13,CL_4
,,,N09,0,time0_ctrl,MH1_13,CL_4
,,,N10,0,time0_ctrl,MH1_13,CL_4
,,,N11,0,time0_ctrl,MH1_13,CL_4
,,,N12,0,time0_ctrl,MH1_13,CL_4
,,,N13,0,time0_ctrl,MH1_13,CL_4
,,,N14,0,time0_ctrl,MH1_13,CL_4
,,,N15,0,time0_ctrl,MH1_13,CL_4
,,,N16,0,time0_ctrl,MH1_13,CL_4
,,,N17,0,time0_ctrl,MH1_13,CL_4
,,,N18,0,time0_ctrl,MH1_13,CL_4
,,,N19,0,time0_ctrl,MH1_13,CL_4
,,,N20,0,time0_ctrl,MH1_13,CL_4
,,,N21,0,time0_ctrl,MH1_13,CL_4
,,,N22,0,time0_ctrl,MH1_13,CL_4
D_8,0.01,treatment,C03,1,72,MH1_14,CL_4
D_3,10.0,treatment,C04,1,72,MH1_14,CL_4
D_6,0.0316227766017,treatment,C05,1,72,MH1_14,CL_4
D_2,0.00316227766017,treatment,C06,1,72,MH1_14,CL_4
D_8,3.16227766017,treatment,C07,1,72,MH1_14,CL_4
D_3,1.0,treatment,C08,1,72,MH1_14,CL_4
D_2,0.001,treatment,C09,1,72,MH1_14,CL_4
D_6,0.01,treatment,C10,1,72,MH1_14,CL_4
DMSO,0.0,negative_control,C11,1,72,MH1_14,CL_4
D_2,3.16227766017,treatment,C12,1,72,MH1_14,CL_4
D_7,0.001,treatment,C13,1,72,MH1_14,CL_4
D_3,0.01,treatment,C14,1,72,MH1_14,CL_4
D_4,0.00316227766017,treatment,C15,1,72,MH1_14,CL_4
D_2,0.001,treatment,C16,1,72,MH1_14,CL_4
D_4,10.0,treatment,C17,1,72,MH1_14,CL_4
D_6,0.001,treatment,C18,1,72,MH1_14,CL_4
D_8,0.0316227766017,treatment,C19,1,72,MH1_14,CL_4
D_4,1.0,treatment,C20,1,72,MH1_14,CL_4
D_5,3.16227766017,treatment,C21,1,72,MH1_14,CL_4
D_3,0.00316227766017,treatment,C22,1,72,MH1_14,CL_4
D_5,0.0316227766017,treatment,D03,1,72,MH1_14,CL_4
D_2,0.316227766017,treatment,D04,1,72,MH1_14,CL_4
D_3,3.16227766017,treatment,D05,1,72,MH1_14,CL_4
D_1,0.01,treatment,D06,1,72,MH1_14,CL_4
D_2,0.0316227766017,treatment,D07,1,72,MH1_14,CL_4
D_8,10.0,treatment,D08,1,72,MH1_14,CL_4
D_1,0.1,treatment,D09,1,72,MH1_14,CL_4
D_5,0.001,treatment,D10,1,72,MH1_14,CL_4
D_5,0.316227766017,treatment,D11,1,72,MH1_14,CL_4
D_7,0.0316227766017,treatment,D12,1,72,MH1_14,CL_4
D_2,0.1,treatment,D13,1,72,MH1_14,CL_4
D_6,0.00316227766017,treatment,D14,1,72,MH1_14,CL_4
D_6,3.16227766017,treatment,D15,1,72,MH1_14,CL_4
D_7,0.00316227766017,treatment,D16,1,72,MH1_14,CL_4
D_5,0.1,treatment,D17,1,72,MH1_14,CL_4
D_3,0.316227766017,treatment,D18,1,72,MH1_14,CL_4
D_2,0.1,treatment,D19,1,72,MH1_14,CL_4
DMSO,0.0,negative_control,D20,1,72,MH1_14,CL_4
D_4,3.16227766017,treatment,D21,1,72,MH1_14,CL_4
D_1,0.316227766017,treatment,D22,1,72,MH1_14,CL_4
D_1,10.0,treatment,E03,1,72,MH1_14,CL_4
D_4,3.16227766017,treatment,E04,1,72,MH1_14,CL_4
D_4,0.01,treatment,E05,1,72,MH1_14,CL_4
D_6,3.16227766017,treatment,E06,1,72,MH1_14,CL_4
D_4,0.1,treatment,E07,1,72,MH1_14,CL_4
D_5,0.316227766017,treatment,E08,1,72,MH1_14,CL_4
D_5,0.316227766017,treatment,E09,1,72,MH1_14,CL_4
D_3,0.1,treatment,E10,1,72,MH1_14,CL_4
D_8,3.16227766017,treatment,E11,1,72,MH1_14,CL_4
D_8,1.0,treatment,E12,1,72,MH1_14,CL_4
D_5,0.00316227766017,treatment,E13,1,72,MH1_14,CL_4
D_3,3.16227766017,treatment,E14,1,72,MH1_14,CL_4
D_1,0.01,treatment,E15,1,72,MH1_14,CL_4
D_5,0.001,treatment,E16,1,72,MH1_14,CL_4
D_3,0.1,treatment,E17,1,72,MH1_14,CL_4
D_4,0.0316227766017,treatment,E18,1,72,MH1_14,CL_4
D_2,3.16227766017,treatment,E19,1,72,MH1_14,CL_4
D_3,1.0,treatment,E20,1,72,MH1_14,CL_4
D_1,3.16227766017,treatment,E21,1,72,MH1_14,CL_4
D_6,0.1,treatment,E22,1,72,MH1_14,CL_4
D_2,1.0,treatment,F03,1,72,MH1_14,CL_4
D_1,0.001,treatment,F04,1,72,MH1_14,CL_4
D_6,0.00316227766017,treatment,F05,1,72,MH1_14,CL_4
D_6,0.316227766017,treatment,F06,1,72,MH1_14,CL_4
D_5,0.01,treatment,F07,1,72,MH1_14,CL_4
D_3,3.16227766017,treatment,F08,1,72,MH1_14,CL_4
D_1,0.0316227766017,treatment,F09,1,72,MH1_14,CL_4
D_3,0.00316227766017,treatment,F10,1,72,MH1_14,CL_4
D_2,0.00316227766017,treatment,F11,1,72,MH1_14,CL_4
D_8,0.316227766017,treatment,F12,1,72,MH1_14,CL_4
D_2,0.01,treatment,F13,1,72,MH1_14,CL_4
DMSO,0.0,negative_control,F14,1,72,MH1_14,CL_4
D_8,1.0,treatment,F15,1,72,MH1_14,CL_4
D_8,1.0,treatment,F16,1,72,MH1_14,CL_4
DMSO,0.0,negative_control,F17,1,72,MH1_14,CL_4
D_7,1.0,treatment,F18,1,72,MH1_14,CL_4
DMSO,0.0,negative_control,F19,1,72,MH1_14,CL_4
D_8,3.16227766017,treatment,F20,1,72,MH1_14,CL_4
D_1,0.1,treatment,F21,1,72,MH1_14,CL_4
D_8,0.001,treatment,F22,1,72,MH1_14,CL_4
D_3,1.0,treatment,G03,1,72,MH1_14,CL_4
D_1,0.00316227766017,treatment,G04,1,72,MH1_14,CL_4
D_7,1.0,treatment,G05,1,72,MH1_14,CL_4
DMSO,0.0,negative_control,G06,1,72,MH1_14,CL_4
D_2,0.01,treatment,G07,1,72,MH1_14,CL_4
D_8,10.0,treatment,G08,1,72,MH1_14,CL_4
D_4,0.01,treatment,G09,1,72,MH1_14,CL_4
D_2,0.0316227766017,treatment,G10,1,72,MH1_14,CL_4
D_2,0.001,treatment,G11,1,72,MH1_14,CL_4
D_3,0.1,treatment,G12,1,72,MH1_14,CL_4
D_7,10.0,treatment,G13,1,72,MH1_14,CL_4
D_3,0.001,treatment,G14,1,72,MH1_14,CL_4
D_5,0.0316227766017,treatment,G15,1,72,MH1_14,CL_4
D_7,3.16227766017,treatment,G16,1,72,MH1_14,CL_4
D_8,0.0316227766017,treatment,G17,1,72,MH1_14,CL_4
D_8,0.1,treatment,G18,1,72,MH1_14,CL_4
D_7,0.001,treatment,G19,1,72,MH1_14,CL_4
D_4,0.001,treatment,G20,1,72,MH1_14,CL_4
D_7,0.316227766017,treatment,G21,1,72,MH1_14,CL_4
D_7,0.316227766017,treatment,G22,1,72,MH1_14,CL_4
D_1,0.316227766017,treatment,H03,1,72,MH1_14,CL_4
D_3,0.01,treatment,H04,1,72,MH1_14,CL_4
D_3,0.1,treatment,H05,1,72,MH1_14,CL_4
D_2,10.0,treatment,H06,1,72,MH1_14,CL_4
D_6,0.00316227766017,treatment,H07,1,72,MH1_14,CL_4
D_4,0.0316227766017,treatment,H08,1,72,MH1_14,CL_4
D_5,10.0,treatment,H09,1,72,MH1_14,CL_4
D_8,10.0,treatment,H10,1,72,MH1_14,CL_4
DMSO,0.0,negative_control,H11,1,72,MH1_14,CL_4
DMSO,0.0,negative_control,H12,1,72,MH1_14,CL_4
D_6,0.0316227766017,treatment,H13,1,72,MH1_14,CL_4
DMSO,0.0,negative_control,H14,1,72,MH1_14,CL_4
D_7,0.0316227766017,treatment,H15,1,72,MH1_14,CL_4
D_8,0.00316227766017,treatment,H16,1,72,MH1_14,CL_4
D_5,3.16227766017,treatment,H17,1,72,MH1_14,CL_4
D_8,0.0316227766017,treatment,H18,1,72,MH1_14,CL_4
D_7,0.1,treatment,H19,1,72,MH1_14,CL_4
D_3,0.0316227766017,treatment,H20,1,72,MH1_14,CL_4
D_4,10.0,treatment,H21,1,72,MH1_14,CL_4
D_3,0.0316227766017,treatment,H22,1,72,MH1_14,CL_4
D_4,0.001,treatment,I03,1,72,MH1_14,CL_4
D_2,0.0316227766017,treatment,I04,1,72,MH1_14,CL_4
D_3,0.316227766017,treatment,I05,1,72,MH1_14,CL_4
D_4,1.0,treatment,I06,1,72,MH1_14,CL_4
D_4,0.00316227766017,treatment,I07,1,72,MH1_14,CL_4
D_4,1.0,treatment,I08,1,72,MH1_14,CL_4
D_4,0.0316227766017,treatment,I09,1,72,MH1_14,CL_4
D_6,0.0316227766017,treatment,I10,1,72,MH1_14,CL_4
D_5,0.0316227766017,treatment,I11,1,72,MH1_14,CL_4
D_8,0.316227766017,treatment,I12,1,72,MH1_14,CL_4
D_2,10.0,treatment,I13,1,72,MH1_14,CL_4
D_1,1.0,treatment,I14,1,72,MH1_14,CL_4
D_4,0.1,treatment,I15,1,72,MH1_14,CL_4
D_4,10.0,treatment,I16,1,72,MH1_14,CL_4
DMSO,0.0,negative_control,I17,1,72,MH1_14,CL_4
D_4,0.1,treatment,I18,1,72,MH1_14,CL_4
D_3,0.001,treatment,I19,1,72,MH1_14,CL_4
D_7,0.00316227766017,treatment,I20,1,72,MH1_14,CL_4
D_5,10.0,treatment,I21,1,72,MH1_14,CL_4
D_6,10.0,treatment,I22,1,72,MH1_14,CL_4
D_1,10.0,treatment,J03,1,72,MH1_14,CL_4
D_1,0.00316227766017,treatment,J04,1,72,MH1_14,CL_4
D_7,0.001,treatment,J05,1,72,MH1_14,CL_4
D_1,0.0316227766017,treatment,J06,1,72,MH1_14,CL_4
D_4,3.16227766017,treatment,J07,1,72,MH1_14,CL_4
D_5,0.001,treatment,J08,1,72,MH1_14,CL_4
D_6,0.316227766017,treatment,J09,1,72,MH1_14,CL_4
D_7,0.01,treatment,J10,1,72,MH1_14,CL_4
D_8,0.1,treatment,J11,1,72,MH1_14,CL_4
D_4,0.316227766017,treatment,J12,1,72,MH1_14,CL_4
D_7,1.0,treatment,J13,1,72,MH1_14,CL_4
D_6,0.001,treatment,J14,1,72,MH1_14,CL_4
DMSO,0.0,negative_control,J15,1,72,MH1_14,CL_4
D_6,1.0,treatment,J16,1,72,MH1_14,CL_4
D_5,0.1,treatment,J17,1,72,MH1_14,CL_4
D_8,0.01,treatment,J18,1,72,MH1_14,CL_4
DMSO,0.0,negative_control,J19,1,72,MH1_14,CL_4
DMSO,0.0,negative_control,J20,1,72,MH1_14,CL_4
D_7,0.0316227766017,treatment,J21,1,72,MH1_14,CL_4
D_5,0.1,treatment,J22,1,72,MH1_14,CL_4
D_7,10.0,treatment,K03,1,72,MH1_14,CL_4
D_3,0.0316227766017,treatment,K04,1,72,MH1_14,CL_4
D_1,1.0,treatment,K05,1,72,MH1_14,CL_4
D_5,10.0,treatment,K06,1,72,MH1_14,CL_4
D_5,0.00316227766017,treatment,K07,1,72,MH1_14,CL_4
D_1,0.001,treatment,K08,1,72,MH1_14,CL_4
D_4,0.01,treatment,K09,1,72,MH1_14,CL_4
D_6,10.0,treatment,K10,1,72,MH1_14,CL_4
D_7,0.316227766017,treatment,K11,1,72,MH1_14,CL_4
D_4,0.316227766017,treatment,K12,1,72,MH1_14,CL_4
D_5,0.00316227766017,treatment,K13,1,72,MH1_14,CL_4
D_3,10.0,treatment,K14,1,72,MH1_14,CL_4
D_3,0.316227766017,treatment,K15,1,72,MH1_14,CL_4
D_7,0.1,treatment,K16,1,72,MH1_14,CL_4
D_1,0.0316227766017,treatment,K17,1,72,MH1_14,CL_4
D_7,10.0,treatment,K18,1,72,MH1_14,CL_4
D_1,0.316227766017,treatment,K19,1,72,MH1_14,CL_4
D_7,0.1,treatment,K20,1,72,MH1_14,CL_4
D_3,0.01,treatment,K21,1,72,MH1_14,CL_4
D_3,0.0316227766017,treatment,K22,1,72,MH1_14,CL_4
D_2,0.316227766017,treatment,L03,1,72,MH1_14,CL_4
D_4,0.001,treatment,L04,1,72,MH1_14,CL_4
D_2,10.0,treatment,L05,1,72,MH1_14,CL_4
D_5,1.0,treatment,L06,1,72,MH1_14,CL_4
DMSO,0.0,negative_control,L07,1,72,MH1_14,CL_4
D_6,0.1,treatment,L08,1,72,MH1_14,CL_4
D_5,0.01,treatment,L09,1,72,MH1_14,CL_4
D_6,10.0,treatment,L10,1,72,MH1_14,CL_4
D_5,1.0,treatment,L11,1,72,MH1_14,CL_4
D_7,0.01,treatment,L12,1,72,MH1_14,CL_4
D_4,0.00316227766017,treatment,L13,1,72,MH1_14,CL_4
D_3,0.316227766017,treatment,L14,1,72,MH1_14,CL_4
D_3,0.01,treatment,L15,1,72,MH1_14,CL_4
D_1,1.0,treatment,L16,1,72,MH1_14,CL_4
DMSO,0.0,negative_control,L17,1,72,MH1_14,CL_4
D_3,0.001,treatment,L18,1,72,MH1_14,CL_4
D_6,0.01,treatment,L19,1,72,MH1_14,CL_4
D_8,0.00316227766017,treatment,L20,1,72,MH1_14,CL_4
D_2,3.16227766017,treatment,L21,1,72,MH1_14,CL_4
D_3,10.0,treatment,L22,1,72,MH1_14,CL_4
D_7,0.00316227766017,treatment,M03,1,72,MH1_14,CL_4
D_8,0.00316227766017,treatment,M04,1,72,MH1_14,CL_4
DMSO,0.0,negative_control,M05,1,72,MH1_14,CL_4
D_2,1.0,treatment,M06,1,72,MH1_14,CL_4
D_3,0.00316227766017,treatment,M07,1,72,MH1_14,CL_4
D_1,3.16227766017,treatment,M08,1,72,MH1_14,CL_4
D_6,0.01,treatment,M09,1,72,MH1_14,CL_4
D_4,0.316227766017,treatment,M10,1,72,MH1_14,CL_4
D_8,0.01,treatment,M11,1,72,MH1_14,CL_4
D_6,0.001,treatment,M12,1,72,MH1_14,CL_4
D_1,0.00316227766017,treatment,M13,1,72,MH1_14,CL_4
D_2,1.0,treatment,M14,1,72,MH1_14,CL_4
D_6,0.316227766017,treatment,M15,1,72,MH1_14,CL_4
D_1,3.16227766017,treatment,M16,1,72,MH1_14,CL_4
D_2,0.316227766017,treatment,M17,1,72,MH1_14,CL_4
D_7,3.16227766017,treatment,M18,1,72,MH1_14,CL_4
D_2,0.00316227766017,treatment,M19,1,72,MH1_14,CL_4
D_5,0.01,treatment,M20,1,72,MH1_14,CL_4
D_8,0.1,treatment,M21,1,72,MH1_14,CL_4
D_5,1.0,treatment,M22,1,72,MH1_14,CL_4
DMSO,0.0,negative_control,N03,1,72,MH1_14,CL_4
DMSO,0.0,negative_control,N04,1,72,MH1_14,CL_4
D_6,1.0,treatment,N05,1,72,MH1_14,CL_4
D_6,1.0,treatment,N06,1,72,MH1_14,CL_4
D_2,0.1,treatment,N07,1,72,MH1_14,CL_4
D_1,0.01,treatment,N08,1,72,MH1_14,CL_4
D_2,0.01,treatment,N09,1,72,MH1_14,CL_4
DMSO,0.0,negative_control,N10,1,72,MH1_14,CL_4
D_1,0.1,treatment,N11,1,72,MH1_14,CL_4
D_8,0.001,treatment,N12,1,72,MH1_14,CL_4
D_8,0.001,treatment,N13,1,72,MH1_14,CL_4
D_7,0.01,treatment,N14,1,72,MH1_14,CL_4
D_8,0.316227766017,treatment,N15,1,72,MH1_14,CL_4
D_6,3.16227766017,treatment,N16,1,72,MH1_14,CL_4
DMSO,0.0,negative_control,N17,1,72,MH1_14,CL_4
D_5,3.16227766017,treatment,N18,1,72,MH1_14,CL_4
D_7,3.16227766017,treatment,N19,1,72,MH1_14,CL_4
D_1,0.001,treatment,N20,1,72,MH1_14,CL_4
D_1,10.0,treatment,N21,1,72,MH1_14,CL_4
D_6,0.1,treatment,N22,1,72,MH1_14,CL_4
D_8,3.16227766017,treatment,C03,2,72,MH1_15,CL_4
D_5,0.316227766017,treatment,C04,2,72,MH1_15,CL_4
D_5,0.1,treatment,C05,2,72,MH1_15,CL_4
D_2,3.16227766017,treatment,C06,2,72,MH1_15,CL_4
D_6,0.01,treatment,C07,2,72,MH1_15,CL_4
D_7,0.001,treatment,C08,2,72,MH1_15,CL_4
D_1,0.01,treatment,C09,2,72,MH1_15,CL_4
D_1,0.316227766017,treatment,C10,2,72,MH1_15,CL_4
D_6,3.16227766017,treatment,C11,2,72,MH1_15,CL_4
D_2,0.316227766017,treatment,C12,2,72,MH1_15,CL_4
D_5,0.001,treatment,C13,2,72,MH1_15,CL_4
D_6,0.0316227766017,treatment,C14,2,72,MH1_15,CL_4
D_3,1.0,treatment,C15,2,72,MH1_15,CL_4
D_8,10.0,treatment,C16,2,72,MH1_15,CL_4
D_8,0.001,treatment,C17,2,72,MH1_15,CL_4
D_4,0.001,treatment,C18,2,72,MH1_15,CL_4
D_2,0.0316227766017,treatment,C19,2,72,MH1_15,CL_4
D_5,1.0,treatment,C20,2,72,MH1_15,CL_4
D_3,3.16227766017,treatment,C21,2,72,MH1_15,CL_4
D_6,0.00316227766017,treatment,C22,2,72,MH1_15,CL_4
D_7,3.16227766017,treatment,D03,2,72,MH1_15,CL_4
DMSO,0.0,negative_control,D04,2,72,MH1_15,CL_4
D_7,0.316227766017,treatment,D05,2,72,MH1_15,CL_4
D_8,0.316227766017,treatment,D06,2,72,MH1_15,CL_4
D_2,0.001,treatment,D07,2,72,MH1_15,CL_4
D_6,1.0,treatment,D08,2,72,MH1_15,CL_4
D_5,3.16227766017,treatment,D09,2,72,MH1_15,CL_4
D_2,0.0316227766017,treatment,D10,2,72,MH1_15,CL_4
D_2,3.16227766017,treatment,D11,2,72,MH1_15,CL_4
D_6,0.001,treatment,D12,2,72,MH1_15,CL_4
D_6,0.00316227766017,treatment,D13,2,72,MH1_15,CL_4
D_2,1.0,treatment,D14,2,72,MH1_15,CL_4
D_8,0.00316227766017,treatment,D15,2,72,MH1_15,CL_4
D_1,0.00316227766017,treatment,D16,2,72,MH1_15,CL_4
D_1,0.1,treatment,D17,2,72,MH1_15,CL_4
D_7,0.1,treatment,D18,2,72,MH1_15,CL_4
D_8,10.0,treatment,D19,2,72,MH1_15,CL_4
D_7,0.316227766017,treatment,D20,2,72,MH1_15,CL_4
D_2,0.001,treatment,D21,2,72,MH1_15,CL_4
D_4,0.01,treatment,D22,2,72,MH1_15,CL_4
D_4,0.316227766017,treatment,E03,2,72,MH1_15,CL_4
D_3,0.316227766017,treatment,E04,2,72,MH1_15,CL_4
D_3,10.0,treatment,E05,2,72,MH1_15,CL_4
D_3,0.316227766017,treatment,E06,2,72,MH1_15,CL_4
D_1,0.316227766017,treatment,E07,2,72,MH1_15,CL_4
D_5,10.0,treatment,E08,2,72,MH1_15,CL_4
D_3,0.01,treatment,E09,2,72,MH1_15,CL_4
DMSO,0.0,negative_control,E10,2,72,MH1_15,CL_4
